index,dominio,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
cdd637d7b5da41ce8eccf084f124,6139646137356433363237396637323937336161383832316332663038646335,650,0.04,0.033846153846153845,0.015384615384615385,0.007692307692307693,0.021538461538461538,0.02,0.016923076923076923,0.03230769230769231,0.023076923076923078,0.02,0.021538461538461538,0.018461538461538463,0.02923076923076923,0.033846153846153845,0.05692307692307692,0.024615384615384615,0.04,0.03076923076923077,0.036923076923076927,0.033846153846153845,0.04153846153846154,0.05692307692307692,0.03538461538461538,0.036923076923076927,0.02,0.033846153846153845,0.033846153846153845,0.05076923076923077,0.05692307692307692,0.03538461538461538,0.04153846153846154
177ba00e8213cc8ae5d5c37dc312,6139646137356433363237396637323937336161383832316332663038646335,530,0.04905660377358491,0.033962264150943396,0.03773584905660377,0.035849056603773584,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.033962264150943396,0.022641509433962263,0.035849056603773584,0.03962264150943396,0.03207547169811321,0.01509433962264151,0.04339622641509434,0.03018867924528302,0.024528301886792454,0.020754716981132074,0.04716981132075472,0.03773584905660377,0.035849056603773584,0.04150943396226415,0.03962264150943396,0.04716981132075472,0.035849056603773584,0.020754716981132074,0.033962264150943396,0.035849056603773584,0.020754716981132074,0.022641509433962263,0.03207547169811321,0.018867924528301886
ebd7dca9e3ec23296789dfdaff84,6139646137356433363237396637323937336161383832316332663038646335,1010,0.04455445544554455,0.032673267326732675,0.023762376237623763,0.024752475247524754,0.031683168316831684,0.03762376237623762,0.033663366336633666,0.033663366336633666,0.03663366336633663,0.02574257425742574,0.04950495049504951,0.02178217821782178,0.024752475247524754,0.027722772277227723,0.03564356435643564,0.034653465346534656,0.027722772277227723,0.031683168316831684,0.03762376237623762,0.046534653465346534,0.02574257425742574,0.048514851485148516,0.02178217821782178,0.027722772277227723,0.026732673267326732,0.03663366336633663,0.023762376237623763,0.041584158415841586,0.02277227722772277,0.03564356435643564,0.026732673267326732
cd406b5d1bca06e7ea9cdc74e14b,6139646137356433363237396637323937336161383832316332663038646335,8808,0.03337874659400545,0.03008628519527702,0.03678474114441417,0.029518619436875566,0.03383287920072661,0.046548592188919165,0.03894187102633969,0.03451407811080836,0.033946412352406904,0.040985467756584924,0.03201634877384196,0.03326521344232516,0.036444141689373294,0.03451407811080836,0.03190281562216167,0.025999091734786556,0.02963215258855586,0.0266802906448683,0.03235694822888283,0.031108083560399638,0.032811080835603995,0.03508174386920981,0.03326521344232516,0.02985921889191644,0.027702089009990917,0.032129881925522255,0.02826975476839237,0.025317892824704813,0.030313351498637602,0.030426884650317895,0.022366030881017258
d454afe9d07ca83d7e9cc8cae51b,6139646137356433363237396637323937336161383832316332663038646335,4851,0.040610183467326325,0.026798598227169654,0.03875489589775304,0.02906617192331478,0.04349618635332921,0.031746031746031744,0.03195217480931767,0.03896103896103896,0.03277674706246135,0.03854875283446712,0.034425891568748715,0.027210884353741496,0.026798598227169654,0.02844774273345702,0.03236446093588951,0.030509173366316224,0.035456606885178314,0.026798598227169654,0.045763760049474335,0.035868893011750155,0.03360131931560503,0.03195217480931767,0.031127602556173986,0.0383426097711812,0.02432488146773861,0.03421974850546279,0.031127602556173986,0.027829313543599257,0.02886002886002886,0.02391259534116677,0.01834673263244692
828495b0888d610f4bb5a2b69398,6139646137356433363237396637323937336161383832316332663038646335,1144,0.030594405594405596,0.028846153846153848,0.03146853146853147,0.021853146853146852,0.026223776223776224,0.037587412587412584,0.02972027972027972,0.03409090909090909,0.027097902097902096,0.03409090909090909,0.032342657342657344,0.032342657342657344,0.020104895104895104,0.04108391608391608,0.037587412587412584,0.039335664335664336,0.033216783216783216,0.030594405594405596,0.037587412587412584,0.03671328671328671,0.04020979020979021,0.03409090909090909,0.03409090909090909,0.032342657342657344,0.039335664335664336,0.02972027972027972,0.03146853146853147,0.02972027972027972,0.027097902097902096,0.033216783216783216,0.026223776223776224
7e7e8f9764d7cb838fad6d0c1878,6139646137356433363237396637323937336161383832316332663038646335,1179,0.033927056827820185,0.03816793893129771,0.031382527565733676,0.03477523324851569,0.0364715860899067,0.033927056827820185,0.031382527565733676,0.02714164546225615,0.033927056827820185,0.02714164546225615,0.02714164546225615,0.031382527565733676,0.02883799830364716,0.0364715860899067,0.041560644614079725,0.02883799830364716,0.03307888040712468,0.032230703986429174,0.02883799830364716,0.037319762510602206,0.02883799830364716,0.03307888040712468,0.030534351145038167,0.024597116200169637,0.037319762510602206,0.03307888040712468,0.027989821882951654,0.04580152671755725,0.03986429177268872,0.03307888040712468,0.011874469889737066
70a63c8459b6ef215c141678cf2f,6139646137356433363237396637323937336161383832316332663038646335,936,0.035256410256410256,0.03418803418803419,0.022435897435897436,0.03952991452991453,0.03205128205128205,0.03632478632478633,0.021367521367521368,0.029914529914529916,0.03632478632478633,0.0202991452991453,0.03418803418803419,0.03205128205128205,0.03205128205128205,0.041666666666666664,0.03632478632478633,0.030982905982905984,0.03311965811965812,0.038461538461538464,0.028846153846153848,0.022435897435897436,0.03205128205128205,0.03632478632478633,0.03205128205128205,0.03632478632478633,0.038461538461538464,0.029914529914529916,0.03952991452991453,0.03739316239316239,0.027777777777777776,0.035256410256410256,0.017094017094017096
7328c8b9bc78959ddf23bcdaf7e0,6139646137356433363237396637323937336161383832316332663038646335,1077,0.027855153203342618,0.027855153203342618,0.027855153203342618,0.035283194057567316,0.039925719591457756,0.02135561745589601,0.02321262766945218,0.04271123491179202,0.034354688950789226,0.03064066852367688,0.028783658310120707,0.032497678737233054,0.031569173630454965,0.033426183844011144,0.03064066852367688,0.035283194057567316,0.036211699164345405,0.036211699164345405,0.04456824512534819,0.04085422469823584,0.028783658310120707,0.035283194057567316,0.04642525533890436,0.035283194057567316,0.025998142989786442,0.025998142989786442,0.02692664809656453,0.03064066852367688,0.029712163416898793,0.025998142989786442,0.027855153203342618
21e6eaa2f5c9077b2400db93f2a2,6139646137356433363237396637323937336161383832316332663038646335,891,0.026936026936026935,0.026936026936026935,0.038159371492704826,0.026936026936026935,0.020202020202020204,0.031425364758698095,0.04489337822671156,0.04040404040404041,0.037037037037037035,0.03479236812570146,0.031425364758698095,0.030303030303030304,0.029180695847362513,0.04377104377104377,0.024691358024691357,0.019079685746352413,0.02356902356902357,0.02244668911335578,0.03367003367003367,0.03479236812570146,0.03367003367003367,0.04040404040404041,0.03928170594837262,0.04152637485970819,0.025813692480359147,0.04040404040404041,0.031425364758698095,0.029180695847362513,0.03591470258136925,0.038159371492704826,0.02356902356902357
6dcc6eb264c3c13d1e859010c504,6139646137356433363237396637323937336161383832316332663038646335,4243,0.041951449446146594,0.04100872024510959,0.04642941315107235,0.03983030874381334,0.04454395474899835,0.041715767145887345,0.041480084845628096,0.03935894414329484,0.04265849634692435,0.045958048550553854,0.04265849634692435,0.03605939193966533,0.03158142823473957,0.02616073532877681,0.027810511430591562,0.025218006127739806,0.024510959226962056,0.022861183125147302,0.032288475135517324,0.03676643884044308,0.023803912326184305,0.028281876031110063,0.024982323827480557,0.024510959226962056,0.021447089323591798,0.02663209992929531,0.028281876031110063,0.02592505302851756,0.025689370728258307,0.025218006127739806,0.014376620315814282
67c0995f5f9f168a25e73a0e2cf1,6139646137356433363237396637323937336161383832316332663038646335,1122,0.0338680926916221,0.027629233511586453,0.023172905525846704,0.025846702317290554,0.0285204991087344,0.0374331550802139,0.044563279857397504,0.0392156862745098,0.035650623885918005,0.030303030303030304,0.04723707664884135,0.03208556149732621,0.03832442067736185,0.03297682709447415,0.03297682709447415,0.04367201426024955,0.031194295900178252,0.02406417112299465,0.035650623885918005,0.031194295900178252,0.03832442067736185,0.031194295900178252,0.027629233511586453,0.029411764705882353,0.027629233511586453,0.029411764705882353,0.023172905525846704,0.027629233511586453,0.030303030303030304,0.031194295900178252,0.0285204991087344
4ff33aad0d51fe60c11ba0008166,6139646137356433363237396637323937336161383832316332663038646335,3814,0.042475091767173574,0.032511798636601995,0.02779234399580493,0.03592029365495543,0.03959098059779759,0.04299947561615102,0.03277399056109072,0.0346093340325118,0.03198741478762454,0.04562139486103828,0.036444677503932876,0.041688515993707397,0.026743576297850027,0.025694808599895123,0.030152071316203462,0.03513371788148925,0.03329837441006817,0.028054535920293656,0.030152071316203462,0.032511798636601995,0.03329837441006817,0.03985317252228631,0.034347142108023074,0.0346093340325118,0.02464604090194022,0.029365495542737284,0.027267960146827478,0.02149973780807551,0.025170424750917672,0.024383848977451494,0.019402202412165705
e7f2ac672e272c80bd614303a7f1,6139646137356433363237396637323937336161383832316332663038646335,587,0.03577512776831346,0.02385008517887564,0.030664395229982964,0.039182282793867124,0.030664395229982964,0.030664395229982964,0.013628620102214651,0.030664395229982964,0.022146507666098807,0.034071550255536626,0.028960817717206135,0.044293015332197615,0.03577512776831346,0.027257240204429302,0.028960817717206135,0.030664395229982964,0.039182282793867124,0.034071550255536626,0.03747870528109029,0.02385008517887564,0.03747870528109029,0.04088586030664395,0.03747870528109029,0.028960817717206135,0.030664395229982964,0.03747870528109029,0.039182282793867124,0.04258943781942078,0.044293015332197615,0.028960817717206135,0.010221465076660987
9e315ef7cfa719f58faa87b9b37a,6139646137356433363237396637323937336161383832316332663038646335,740,0.033783783783783786,0.014864864864864866,0.032432432432432434,0.02837837837837838,0.05,0.031081081081081083,0.033783783783783786,0.025675675675675677,0.02702702702702703,0.033783783783783786,0.031081081081081083,0.025675675675675677,0.01891891891891892,0.04054054054054054,0.031081081081081083,0.024324324324324326,0.03648648648648649,0.03783783783783784,0.03513513513513514,0.03513513513513514,0.05810810810810811,0.04054054054054054,0.033783783783783786,0.031081081081081083,0.02702702702702703,0.032432432432432434,0.031081081081081083,0.031081081081081083,0.03918918918918919,0.02972972972972973,0.01891891891891892
2af4769ea292cc80b5a3ffb456ab,6139646137356433363237396637323937336161383832316332663038646335,2651,0.04564315352697095,0.03998491135420596,0.03508110147114297,0.04300264051301396,0.044134288947566956,0.04903809883062995,0.044134288947566956,0.041870992078460956,0.03960769520935496,0.044134288947566956,0.04111655978875896,0.03734439834024896,0.02829121086382497,0.03772161448509996,0.03696718219539796,0.03545831761599397,0.03545831761599397,0.03206337231233497,0.04337985665786496,0.03923047906450396,0.02980007544322897,0.024141833270463976,0.01923802338740098,0.022632968691059976,0.014711429649188985,0.016597510373443983,0.01886080724254998,0.015465861938890985,0.014711429649188985,0.015465861938890985,0.014711429649188985
2694326dfeb75c5d99065ba17980,6139646137356433363237396637323937336161383832316332663038646335,112,0.03571428571428571,0.026785714285714284,0.008928571428571428,0.008928571428571428,0.0,0.03571428571428571,0.0625,0.017857142857142856,0.044642857142857144,0.05357142857142857,0.044642857142857144,0.026785714285714284,0.03571428571428571,0.05357142857142857,0.044642857142857144,0.026785714285714284,0.0625,0.008928571428571428,0.044642857142857144,0.05357142857142857,0.008928571428571428,0.05357142857142857,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.03571428571428571,0.0625,0.008928571428571428,0.008928571428571428,0.008928571428571428
7f79b8ea252273bd780cd463367f,6139646137356433363237396637323937336161383832316332663038646335,2710,0.04206642066420664,0.03948339483394834,0.047232472324723246,0.03874538745387454,0.04538745387453875,0.043911439114391146,0.03800738007380074,0.04059040590405904,0.034317343173431734,0.03468634686346864,0.02988929889298893,0.022509225092250923,0.026937269372693726,0.032103321033210334,0.02915129151291513,0.028782287822878228,0.03099630996309963,0.033210332103321034,0.03173431734317343,0.03505535055350553,0.030627306273062732,0.02841328413284133,0.026199261992619925,0.028044280442804426,0.01955719557195572,0.03357933579335794,0.026937269372693726,0.03136531365313653,0.021402214022140223,0.028044280442804426,0.02103321033210332
1e1ac070864ab84b577827593eea,6139646137356433363237396637323937336161383832316332663038646335,5008,0.027156549520766772,0.033346645367412144,0.019568690095846646,0.03214856230031949,0.022164536741214057,0.0185702875399361,0.0231629392971246,0.025359424920127795,0.02615814696485623,0.028354632587859425,0.04033546325878594,0.040135782747603835,0.019768370607028754,0.04732428115015974,0.060303514376996804,0.030950479233226837,0.025559105431309903,0.033346645367412144,0.025758785942492014,0.03035143769968051,0.03374600638977636,0.034345047923322686,0.02615814696485623,0.022164536741214057,0.03314696485623003,0.04333067092651757,0.039936102236421724,0.048522364217252395,0.05171725239616613,0.03354632587859425,0.02356230031948882
9cb52749502cb0f9637c44a50fef,6139646137356433363237396637323937336161383832316332663038646335,10741,0.026533842286565495,0.03593706358812029,0.018247835397076622,0.03761288520621916,0.02569593147751606,0.02132017503025789,0.02858206870868634,0.026813145889581974,0.033050926356950006,0.03128200353784564,0.04524718368866958,0.04264035006051578,0.025137324271483102,0.04990224373894423,0.04822642212084536,0.035192253980076346,0.030630295130807186,0.043478260869565216,0.03277162275393353,0.036961176799180706,0.04291965366353226,0.04021971883437296,0.029513080718741272,0.026440741085560004,0.03677497439716972,0.03286472395493902,0.02476491946746113,0.029233777115724793,0.02941997951773578,0.022064984638301834,0.010520435713620706
de4d67afc54d2b89db0887096e7f,6139646137356433363237396637323937336161383832316332663038646335,4053,0.026400197384653344,0.027140389834690352,0.03158154453491241,0.03182827535159141,0.03281519861830743,0.03947693066864051,0.036022699235134466,0.03552923760177646,0.028620774734764372,0.032075006168270415,0.03256846780162842,0.02220577350111029,0.02615346656797434,0.036022699235134466,0.03774981495188749,0.031088082901554404,0.03380212188502344,0.025660004934616332,0.031088082901554404,0.030101159634838393,0.032075006168270415,0.03676289168517148,0.03947693066864051,0.0384900074019245,0.037996545768566495,0.03997039230199852,0.04169750801875154,0.032075006168270415,0.028620774734764372,0.02936096718480138,0.015544041450777202
2b4287339e5ed8d8b581429587f0,6139646137356433363237396637323937336161383832316332663038646335,2077,0.028406355320173327,0.04092441020702937,0.022147327876745306,0.03322099181511796,0.03322099181511796,0.03514684641309581,0.033702455464612424,0.03466538276360135,0.03466538276360135,0.04092441020702937,0.034183919114106884,0.023591718825228696,0.03225806451612903,0.033702455464612424,0.036109773712084736,0.034183919114106884,0.0274434280211844,0.03466538276360135,0.02888781896966779,0.03948001925854598,0.036109773712084736,0.031295137217140105,0.03466538276360135,0.038998555609051515,0.03755416466056813,0.0274434280211844,0.03322099181511796,0.0274434280211844,0.023110255175734232,0.02888781896966779,0.01974000962927299
acb22589d9f4ed8e9647eaa6f198,6139646137356433363237396637323937336161383832316332663038646335,5153,0.03240830584125752,0.03202018241800893,0.03260236755288182,0.033184552687754706,0.034931108092373375,0.041141082864350864,0.03066175043663885,0.04152920628759946,0.032214244129633224,0.03415486124587619,0.03202018241800893,0.029497380166893072,0.033184552687754706,0.03628954007374345,0.0390064040364836,0.028721133320395886,0.04094702115272657,0.028721133320395886,0.0390064040364836,0.035513293227246265,0.033766737822627596,0.030855812148263148,0.026586454492528624,0.033766737822627596,0.029303318455268776,0.02581020764603144,0.02581020764603144,0.029303318455268776,0.03066175043663885,0.027556763050650107,0.018823986027556763
d70a72266986e5c2478a462887ca,6139646137356433363237396637323937336161383832316332663038646335,7471,0.031187257395261677,0.037076696560032124,0.025030116450274396,0.033864275197430065,0.026502476241467007,0.02409316021951546,0.025431669120599652,0.027037879801900682,0.03185651184580377,0.026904028911792263,0.045777004417079374,0.03787980190068264,0.02623477446125017,0.05313880337304243,0.045375451746754114,0.03506893320840584,0.026770178021683844,0.04283228483469415,0.03506893320840584,0.0376121001204658,0.037478249230357384,0.04162762682371838,0.03359657341721323,0.02235309864810601,0.03560433676883951,0.03439967875786374,0.030384152054611164,0.028777941373310134,0.025163967340382815,0.025030116450274396,0.010841922098781957
28c989256893a32a5ccf567bda2c,6139646137356433363237396637323937336161383832316332663038646335,1558,0.03594351732991014,0.03465982028241335,0.02631578947368421,0.02503209242618742,0.0417201540436457,0.037869062901155326,0.03530166880616174,0.03530166880616174,0.02503209242618742,0.03401797175866496,0.028241335044929396,0.036585365853658534,0.031450577663671375,0.03465982028241335,0.030166880616174584,0.037227214377406934,0.037227214377406934,0.030166880616174584,0.03401797175866496,0.031450577663671375,0.03080872913992298,0.03273427471116817,0.030166880616174584,0.02631578947368421,0.037227214377406934,0.02631578947368421,0.028241335044929396,0.03530166880616174,0.037869062901155326,0.037227214377406934,0.01540436456996149
8270a9b440c84e041f473b373c3d,6139646137356433363237396637323937336161383832316332663038646335,1864,0.03165236051502146,0.034334763948497854,0.028969957081545063,0.03111587982832618,0.02628755364806867,0.033261802575107295,0.028969957081545063,0.033261802575107295,0.03540772532188841,0.03648068669527897,0.04345493562231759,0.03594420600858369,0.02575107296137339,0.03165236051502146,0.03701716738197425,0.028433476394849784,0.02736051502145923,0.03111587982832618,0.0305793991416309,0.03969957081545064,0.040236051502145924,0.028433476394849784,0.030042918454935622,0.03701716738197425,0.032188841201716736,0.028433476394849784,0.02467811158798283,0.03111587982832618,0.0305793991416309,0.03594420600858369,0.0305793991416309
1053a8f2f1b2a3389d6f15c1d195,6139646137356433363237396637323937336161383832316332663038646335,31,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0967741935483871,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903
ed68f8e238e465133ce2f9baeb4d,6139646137356433363237396637323937336161383832316332663038646335,3338,0.03984421809466747,0.02726183343319353,0.03565008987417615,0.03385260635110845,0.041042540443379266,0.04044337926902337,0.03325344517675255,0.03804673457159976,0.029059316956261235,0.041042540443379266,0.037747153984421807,0.02486518873576992,0.029658478130617137,0.032654284002396644,0.032654284002396644,0.03565008987417615,0.029958058717795086,0.026363091671659677,0.022468544038346316,0.032055122828040745,0.03445176752546435,0.03834631515877771,0.03055721989215099,0.0329538645895746,0.028759736369083282,0.03115638106650689,0.0329538645895746,0.03235470341521869,0.02726183343319353,0.028759736369083282,0.018873576992210903
5ff62d2724aac4e69944e47b5a33,6139646137356433363237396637323937336161383832316332663038646335,923,0.035752979414951244,0.0390032502708559,0.0390032502708559,0.04983748645720477,0.03683640303358613,0.03791982665222102,0.06067172264355363,0.044420368364030335,0.024918743228602384,0.03791982665222102,0.04550379198266522,0.041170097508125676,0.03358613217768147,0.04225352112676056,0.04225352112676056,0.03466955579631636,0.03466955579631636,0.01733477789815818,0.023835319609967497,0.018418201516793065,0.04333694474539545,0.03358613217768147,0.032502708559046585,0.020585048754062838,0.014084507042253521,0.020585048754062838,0.023835319609967497,0.03358613217768147,0.011917659804983749,0.01950162513542795,0.0065005417118093175
c33b7c71c42e7b443cf6d6fb7976,6139646137356433363237396637323937336161383832316332663038646335,757,0.036988110964332896,0.03038309114927345,0.02774108322324967,0.03038309114927345,0.05548216644649934,0.03038309114927345,0.047556142668428,0.02509907529722589,0.021136063408190225,0.047556142668428,0.02774108322324967,0.03038309114927345,0.026420079260237782,0.035667107001321,0.03830911492734478,0.031704095112285335,0.03038309114927345,0.017173051519154558,0.03302509907529723,0.03830911492734478,0.026420079260237782,0.02774108322324967,0.034346103038309116,0.046235138705416116,0.018494055482166448,0.017173051519154558,0.034346103038309116,0.03302509907529723,0.026420079260237782,0.036988110964332896,0.036988110964332896
b452cbe59344e060deb981ed05cc,6139646137356433363237396637323937336161383832316332663038646335,2184,0.035256410256410256,0.028388278388278388,0.03159340659340659,0.028846153846153848,0.038003663003663,0.028846153846153848,0.034340659340659344,0.027930402930402932,0.03296703296703297,0.03021978021978022,0.03159340659340659,0.026556776556776556,0.03159340659340659,0.038003663003663,0.04945054945054945,0.03708791208791209,0.030677655677655676,0.026556776556776556,0.038461538461538464,0.0347985347985348,0.027014652014652016,0.037545787545787544,0.024725274725274724,0.038461538461538464,0.0260989010989011,0.03388278388278388,0.03205128205128205,0.029304029304029304,0.033424908424908424,0.033424908424908424,0.022893772893772892
