encrypted_cnpj;encrypted_cnpj_prefix;encrypted_5_zipcode;encrypted_domain;cnae_code;cnae_desc;cheque;crediario;credito;debito;deposito;dinheiro;transferencia;prod_variety;day_mean;best_hour;best_hour_mean;interval_0h_4h;interval_4h_8h;interval_8h_12h;interval_12h_16h;interval_16h_20h;interval_20h_24h
247cd35c476af0f34e3907ea73f5;6,53733E+63;3,03537E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,425479283;0,574520717;0;0;0;160;7,155555556; 0:00 -  1:00;7,155555556;7,155555556;;;;;
24aba2f247867b3479558e69df37;6,1664E+63;6,23536E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;704;22,38356164;17:00 - 18:00;3,709090909;1,166666667;;5,633802817;9,301369863;9,288135593;
24ce04acfeb68edc719d4b2b5349;3,56631E+63;3,46161E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;0;;;;;;;;;
25401cbf35b2e1a79346e2e71145;3,03838E+63;6,26334E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,348795718;0,651204282;0;0;0;218;6,314606742; 0:00 -  1:00;6,314606742;6,314606742;;;;;
257d4e0ea103caee3f15f1ee6db7;3,26132E+63;3,83365E+63;3,13035E+63;4759899;Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente;0;;0;0;0;0;0;2727;82,63291139;17:00 - 18:00;10,43055556;3,333333333;;23,81012658;28,92405063;32,34722222;2,6
257fb9ad9c75c98ec193b35471fa;3,23432E+63;3,96137E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;535;8,072289157;14:00 - 15:00;1,794871795;1;;1,65625;3,5;3,162162162;2,559322034
2588f74a7e69af161593cb22f50b;3,16131E+63;3,23662E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,481958763;0,518041237;0;0;0;199;30,47826087;17:00 - 18:00;2,875;1;1,859375;7,576086957;7,184782609;8,880434783;5,516483516
25a27e5f039c909aa3211162cb83;3,33666E+63;3,0664E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;794;15,68888889;17:00 - 18:00;2,757575758;;;2,86;4,954022989;6,625;3,591549296
25aa8c2ca0180e7fee3e0733e2ca;6,43565E+63;6,53435E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,023441447;0;0,059614024;0,088814792;0;0,828129736;0;233;10,94565217; 8:00 -  9:00;1,694444444;1,62962963;1,571428571;2,85;3,0625;3,036585366;2,186666667
25d9bb011cd11141eff61f13ffc0;6,26261E+63;3,0333E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;2;1;18:00 - 19:00;1;;;;1;1;
25e65b66bbcfffe6ec4b67e6cfa1;3,76165E+63;6,23536E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;966;21,45882353;13:00 - 14:00;3,44;2;;3;8,152941176;8,9875;3,261538462
26394d71a5169b36993d339363b7;3,7644E+63;3,23736E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;89;3,178571429;18:00 - 19:00;1,333333333;1;1,041666667;1,333333333;1,351351351;1,795918367;1,236842105
26820c1505f9396796f9fde4422d;3,5634E+63;3,36364E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;389;24,73333333; 0:00 -  1:00;24,73333333;24,73333333;;;;;
2694326dfeb75c5d99065ba17980;3,66462E+63;3,43134E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;33;1,75;20:00 - 21:00;1,25;1,136363636;1;1,153846154;1,153846154;1,133333333;1,24
26c80fb13be2fc7bc5fad359e103;6,23665E+63;3,03438E+63;3,13035E+63;4763602;Comércio varejista de artigos esportivos;0;;0;0;0;0;0;307;7,418918919;11:00 - 12:00;2,243243243;2;;2,701754386;3,876923077;2,444444444;1
26d7a40b025cafcd5358411da32f;3,43031E+63;6,43764E+63;6,13965E+63;6209100;Suporte técnico, manutenção e outros serviços em tecnologia da informação;0;0;0,309471366;0,690528634;0;0;0;301;38,72826087;21:00 - 22:00;4,545454545;1,333333333;1,666666667;7,362637363;10,80434783;9,956043956;9,989010989
26e494e7b808aefc0386ff60da5a;3,73665E+63;3,73433E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,866666667;0;0;0,133333333;0;92;4,655172414; 0:00 -  1:00;4,655172414;4,655172414;;;;;
27974b6cbb9d142ca8d3652f2958;3,86238E+63;3,1374E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;185;11,27777778; 0:00 -  1:00;11,27777778;11,27777778;;;;;
27b0e8297cf3d273daeb1e00266f;3,73664E+63;3,26666E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,315709202;0,665988815;0;0,018301983;0;207;7,5; 0:00 -  1:00;7,5;7,5;;;;;
27c55b8ddd610a6a9b40a0b1ef50;6,23734E+63;6,13961E+63;3,13234E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0;0;0;1;0;413;29,36666667; 0:00 -  1:00;29,36666667;29,36666667;;;;;
27c896f560f7e69b9cb289bde17e;3,23331E+63;3,43231E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0;0,024390244;0;0,975609756;0;194;5,52173913;21:00 - 22:00;1,35;1,795918367;1,257142857;1,487804878;1,672727273;1,786885246;1,80952381
27cc56c8804982cc8e76a4129e28;3,1374E+63;6,66137E+63;3,13035E+63;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;0;;0;0;0;0;0;1449;41,21333333;13:00 - 14:00;5,736111111;1;;10,52702703;19,10666667;11,7972973;1
27edd4daecbdffafc6434a654dc4;3,46236E+63;6,13637E+63;3,13035E+63;9602502;Atividades de estética e outros serviços de cuidados com a beleza;0;;0;0;0;0;0;2;1,25;19:00 - 20:00;1;;;1;1;1;
282f4b175f9363c680e848255a80;3,83437E+63;6,23536E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;634;13,1;13:00 - 14:00;2,885245902;2,333333333;;1,685714286;6,174418605;4,965909091;2,636363636
28808b43244e2028ae73fba3ff05;3,03233E+63;6,26239E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;435;6,352941176; 0:00 -  1:00;4;4;;3,428571429;2,964912281;2,972222222;2,58
28c1823e9271d0f6a7bbfde0c3e1;3,3364E+63;6,43339E+63;3,13035E+63;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;0;;0;0;0;0;0;167;2,653846154;15:00 - 16:00;1,375;;;1,1;1,586956522;1,6;1,142857143
28c989256893a32a5ccf567bda2c;6,36237E+63;6,63564E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,061704527;0;0,028999517;0,085709683;0;0,823586274;0;361;16,93478261;17:00 - 18:00;1,779411765;1,603773585;2,175675676;3,32183908;3,95505618;4,373626374;3,102272727
290abd121a2d254d8db0b656baf7;3,43132E+63;3,66639E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;72;7,079545455; 0:00 -  1:00;7,079545455;7,079545455;;;;;
2942486c5da5f231dfca610b5511;3,13065E+63;3,66137E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,323378235;0,676621765;0;0;0;266;15,83333333; 0:00 -  1:00;15,83333333;15,83333333;;;;;
297d978aabf1cec612a44f066cec;6,66133E+63;3,26363E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;344;7,761363636;13:00 - 14:00;1,676470588;1;;1,571428571;2,756756757;3,666666667;1,915254237
29d737faa5aba75304a48fbbc64b;3,03632E+63;6,33831E+63;3,13035E+63;4742300;Comércio varejista de material elétrico;0;;0;0;0;0;0;217;9,277777778;11:00 - 12:00;2,790697674;;1,333333333;5,073529412;3,6;2,340909091;
29e0811b651303be6b6f8b033c4d;3,46539E+63;3,73535E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;427;8,159090909;13:00 - 14:00;1,75;;;1,393939394;3,373493976;3,373493976;2
2a2ab4530c94d31e72b843b7b811;6,23234E+63;6,13738E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;623;11,81318681;13:00 - 14:00;2,85;;;1,829268293;5,988636364;4,170454545;1,927272727
2a66893cf0741435729c9732020d;6,63463E+63;3,73933E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;349;7,890410959;21:00 - 22:00;2,5;;;2,697674419;3,459016393;4,214285714;2,166666667
2af4769ea292cc80b5a3ffb456ab;6,53537E+63;3,46433E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,002767007;0;0,423276738;0,573880962;0;7,52927E-05;0;170;30,125;18:00 - 19:00;3,71875;1,25;3,616666667;8,455696203;8,363636364;9,771084337;4,013333333
2b2ba77ce4630ff4b8790e981132;3,83239E+63;3,73039E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0;0;0;1;0;86;6,144444444; 0:00 -  1:00;6,144444444;6,144444444;;;;;
2b4287339e5ed8d8b581429587f0;6,33433E+63;6,43238E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,006508055;0,008535154;0;0,984956791;0;459;22,57608696;22:00 - 23:00;1,939393939;2,536585366;3,222222222;3,820224719;3,91954023;4,703296703;5,222222222
2b809023489263dbc8667c9a12be;6,53739E+63;3,83434E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,128400435;0,871599565;0;0;0;78;5,202380952; 0:00 -  1:00;5,202380952;5,202380952;;;;;
2b977550b1ec37177090bf29ddb6;3,36236E+63;6,23834E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;583;8,179775281;12:00 - 13:00;1,96;;;1,880952381;3,083333333;3,414634146;2
2ba3d93c3455a984f4278a0d8271;3,33935E+63;3,63062E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;1065;53,47126437;22:00 - 23:00;29,2;;;8,981132075;19,27710843;18,87209302;15,12698413
2bce17aa53f93c37644688e8a745;6,66336E+63;3,73839E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;6;1,166666667; 7:00 -  8:00;1,5;;1,5;1;1;1;1
2bdce72a03f22193fee5b5fb7095;6,56432E+63;3,56162E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,039572864;0,13379397;0;0,826633166;0;85;9,489130435;16:00 - 17:00;1,428571429;1,205882353;1,666666667;2,283950617;2,6125;2,518987342;2
2bf0a81259902ee1dbfaca893f14;6,43833E+63;6,56234E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;635;9,175824176;23:00 - 24:00;3,5;;;2,12962963;3,240506329;3,771084337;2,475409836
2c499fec7fcabb45b09d32136897;3,93666E+63;3,43234E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,291217257;0,708782743;0;0;0;175;8,868131868; 0:00 -  1:00;8,868131868;8,868131868;;;;;
2c5e4423c94516f310f362a7518e;3,53466E+63;3,66235E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,556332556;0,409479409;0;0,034188034;0;173;8,651685393; 0:00 -  1:00;8,651685393;8,651685393;;;;;
2ca80b282ed4b01fc895a9deb2eb;6,33737E+63;6,33161E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;125;4,445783133;18:00 - 19:00;1,625;;;1,272727273;2,016393443;2,402985075;1,628571429
2cbf409b29076a13a27f6eeb24ae;3,0664E+63;3,06466E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;3;1,666666667;19:00 - 20:00;1;;;;1;1,5;
2d0a995d0c552adc1be1d720221a;6,56161E+63;6,43139E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;1;0;0;0;0;0;535;9,988505747;21:00 - 22:00;2,175;;;1,684210526;3,281690141;4,65060241;3,40625
2d761fd2504259e4cfff98027c9d;3,33963E+63;3,06536E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;0;;;;;;;;;
2e7d76d85a282c56ea3134224a4b;6,53864E+63;3,66136E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;852;13,03296703;18:00 - 19:00;2,340425532;;;2,321428571;4,844444444;5,804597701;2,3
2eb37c7e23b955969efc0736dccc;6,16667E+63;3,1623E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,167197791;0,832802209;0;0;0;244;10,37777778; 0:00 -  1:00;10,37777778;10,37777778;;;;;
2ed290deab7c927c851d579491c1;3,26439E+63;6,53137E+63;3,13035E+63;7319002;Promoção de vendas;0;;0;0;0;0;0;149;4,493975904;17:00 - 18:00;1,655172414;;;1,625;1,964912281;2,38028169;1,926829268
2ee1f5eca01fca3c94b9dbc53984;3,53839E+63;3,43234E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,393600467;0,606399533;0;0;0;248;11,35955056; 0:00 -  1:00;11,35955056;11,35955056;;;;;
2ef89ff477a3d4248a2e8083c60d;3,93166E+63;3,73832E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;765;21,76;19:00 - 20:00;3,433962264;;;4,430555556;6,77027027;9,771428571;2,723404255
2f0204859fe4cbaa395e45b175b0;3,56538E+63;6,33464E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;1;1,666666667;13:00 - 14:00;1,666666667;;;1;1,8;;
2f558caeafdf7ea8a76481ce07d4;3,53362E+63;3,46331E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,149677908;0,286472149;0;0,563849943;0;254;12,13043478;18:00 - 19:00;1,910714286;;1,511111111;3,423076923;3,635294118;3,966666667;2,090909091
2fa0675067fc57a3bdcdb87e3765;6,26466E+63;3,36538E+63;3,13035E+63;4713001;Lojas de departamentos ou magazines;0;;0;0;0;0;0;54;3,271186441;15:00 - 16:00;1,5;;;1,533333333;2,195121951;1,727272727;
2fa342bd47395a3ce67e4988e290;3,13664E+63;3,33138E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,451292247;0;0;0,548707753;0;160;5,632183908; 0:00 -  1:00;5,632183908;5,632183908;;;;;
2fa83aaa0256017d8ce276c4b8f0;6,33761E+63;3,63062E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;708;12,07954545;16:00 - 17:00;2,191489362;;;2,108695652;4,346666667;5,192771084;3,542372881
2fc3888481666979df156f55ac60;3,93367E+63;6,5353E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,327586207;0,672413793;0;0;0;207;8,5; 0:00 -  1:00;8,5;8,5;;;;;
2fcecdee949314b1285a4f0774c4;3,26562E+63;3,53934E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,555772994;0,444227006;0;0;0;137;5,395348837; 0:00 -  1:00;5,395348837;5,395348837;;;;;
2fdaf426d18afa9d64f81b015af7;3,63835E+63;6,56132E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;0;;;;;;;;;
300e3558d7460c7091bc096e848f;6,33931E+63;3,03663E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,018735974;0,044360941;0;0,936903084;0;604;54,22826087;17:00 - 18:00;4,266666667;1,214285714;4,206896552;12,60869565;13,86956522;15,64835165;8,288888889
303d4516952536dea6f3d544339e;3,36433E+63;3,36637E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;268;5,382022472;20:00 - 21:00;1,52173913;1;;1,605263158;2,305555556;2,53164557;1,666666667
3072259c1fd839db2859b5c48bad;3,73332E+63;6,16338E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;0;;;;;;;;;
30a49d40e0a31cadf4da97ff5967;3,3364E+63;6,43738E+63;3,13035E+63;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;0;;0;0;0;0;0;296;5,298850575;14:00 - 15:00;1,458333333;1;;1,333333333;2,125;2,5;1,604166667
30ddd2df870c62b552b4e43e562d;3,93338E+63;6,66663E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,004068821;0;0,014531504;0,018367821;0;0,963031853;0;745;59,7173913;18:00 - 19:00;5,5;;4,6;12,36956522;14,47826087;18,98901099;9,692307692
30de0689d2cc6593d7e6f8c67636;6,33367E+63;6,63334E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,483792545;0;0,047001621;0,469205835;0;0;0;33;7,967391304; 8:00 -  9:00;1,441860465;1;1,419354839;2,7125;2,094594595;2,463414634;1,354166667
30e78efa4724a60b0eb94f3621e9;3,96339E+63;3,33339E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,334525026;0;0,107252298;0,558222676;0;0;0;207;9,692307692;16:00 - 17:00;1,675675676;;1,775510204;2,753424658;2,595238095;3,111111111;2,032786885
31700d3e43739bda7aafdf05d7f5;6,23735E+63;3,43931E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;28;1,684210526; 6:00 -  7:00;1,5;;1,125;1,083333333;1,181818182;1,153846154;1,058823529
31bd512ab9b753199d430364be02;3,73838E+63;3,6343E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;1;0;0;0;0;0;311;4,551724138;18:00 - 19:00;1,5;;;1,230769231;2,327868852;2,588235294;1,277777778
31f84162e170d3f785782078bf13;3,06664E+63;3,86233E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,14683153;0,785162287;0;0,068006182;0;93;4,837209302; 0:00 -  1:00;4,837209302;4,837209302;;;;;
320814459a7e5d3ce9d0dce2cdfa;3,5634E+63;6,36132E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;112;13,46666667; 0:00 -  1:00;13,46666667;13,46666667;;;;;
320a9b8bc63a7ebad8d40bf0fc91;3,53763E+63;6,33933E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;;0;;;0;;0;0;;;;;;;;;
3213416aa5fb29413f98c4e59e33;3,53466E+63;6,23536E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,543878273;0,395258316;0;0,060863411;0;158;8,238636364; 0:00 -  1:00;8,238636364;8,238636364;;;;;
322d30e1c64f274b3425d578055e;3,03733E+63;3,83864E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,001914608;0;0,016848554;0,028910588;0;0,952326249;0;324;14,11956522;17:00 - 18:00;1,851851852;;1,475;3,715909091;3,76744186;4,397727273;2,556962025
3230005e8d09a79352badfdf3968;3,46331E+63;6,63664E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0;0;0;1;0;101;6; 0:00 -  1:00;6;6;;;;;
3257f88f318b0d6bf91cf16fb26c;3,1374E+63;6,53733E+63;3,13035E+63;7740300;Gestão de ativos intangíveis não-financeiros;0;;0;0;0;0;0;668;13,89041096;16:00 - 17:00;2,622641509;;;4,271428571;5,652777778;4,385714286;1
327ddf13ae99d00a9b100086cb8e;3,83139E+63;6,36635E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,624286879;0,375713121;0;0;0;158;8,382022472; 0:00 -  1:00;8,382022472;8,382022472;;;;;
3283f526999913536a385f525120;6,16136E+63;3,56235E+63;3,13035E+63;4782201;Comércio varejista de calçados;0;;0;0;0;0;0;588;10,58888889;23:00 - 24:00;3,333333333;;;1,678571429;3,563380282;4,696202532;3,863013699
328c1a277e350d3c96c8b8486557;6,26266E+63;6,56439E+63;3,13035E+63;4783101;Comércio varejista de artigos de joalheria;0;;0;0;0;0;0;232;4;11:00 - 12:00;2;;;1,8;1,736842105;2,492063492;2
32ede283c7066f4e5ead2e9d00e6;6,66465E+63;6,46539E+63;3,13234E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;0;0,322488584;0,677511416;0;0;0;223;6,741573034; 0:00 -  1:00;6,741573034;6,741573034;;;;;
32f747d8399257441566fe9286a8;3,33963E+63;3,83531E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,495480462;0,504519538;0;0;0;246;18,13333333; 0:00 -  1:00;18,13333333;18,13333333;;;;;
33456f862ac3e9cad31f68f67a7b;3,06331E+63;3,23463E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;176;5,782608696;19:00 - 20:00;1,358974359;;1,096774194;1,481481481;1,7;2,469135802;1,767857143
33981771592a364b11f1a565eab8;3,16135E+63;6,63567E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;1;0;0;0;0;0;888;15,86666667;15:00 - 16:00;2,317460317;;;2,304347826;5,494382022;6,545454545;2,873239437
339b3ec12f288b34c4cdf222a01f;6,23736E+63;6,23338E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,170869402;0,829130598;0;0;0;220;14,48351648; 0:00 -  1:00;14,48351648;14,48351648;;;;;
33e2ca9b9f9bdd120057f4297685;6,33433E+63;3,23865E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0,017192873;0;0,010003126;0,041262895;0;0,931541107;0;262;9,217391304;19:00 - 20:00;1,619047619;;1,875;2,469879518;2,67816092;2,917647059;1,6
3409789cfd2d42472afe09c083c4;3,13037E+63;6,53238E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;85;1,95890411;17:00 - 18:00;1,272727273;;1,111111111;1,210526316;1,147058824;1,310344828;1,137931034
34480c5bdfd4b738241c0274e525;6,46232E+63;6,13637E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;627;14,83018868;19:00 - 20:00;2,739130435;;2;3,2;6,086956522;5,82;3,342857143
346798346d646efe90ff0a7b3596;6,13837E+63;6,63761E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,429307806;0,570692194;0;0;0;207;9,549450549; 0:00 -  1:00;9,549450549;9,549450549;;;;;
348de7205a3c3dce10e5e702a88f;3,66463E+63;6,63534E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,975609756;0,024390244;0;0;0;26;2,293333333; 0:00 -  1:00;2;2;1;1,25;1,272727273;1,612903226;1,307692308
34cd5cf3f38c892b54381eebdfd3;3,03033E+63;6,1643E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;33;1,258064516;13:00 - 14:00;2;;;1;1,181818182;1,2;1
35098133426ce5bfb58b617478b1;3,63238E+63;3,96165E+63;6,13965E+63;5611201;Restaurantes e similares;0;0;0,769230769;0,230769231;0;0;0;327;10,61956522;10:00 - 11:00;1,815789474;1,627118644;1,479166667;2,875;3,0125;3,130952381;1,596774194
3560875e2ef651f538bf41a2d12b;3,6663E+63;6,13535E+63;3,13035E+63;4642701;Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança;0;1;0;0;0;0;0;846;30,58666667;15:00 - 16:00;25,30769231;;;5,444444444;22,22972973;4,180327869;2
356098e48afcceba94a5857c2eed;6,23966E+63;6,13231E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,005077983;0,015596663;0;0,979325354;0;167;10,11956522;22:00 - 23:00;1,547619048;2,302631579;1,793103448;1,885714286;2,253521127;2;2,658227848
35781d5d34d4f9bab71eb870962e;3,46163E+63;3,73039E+63;3,13035E+63;4781400;Comércio varejista de artigos do vestuário e acessórios;0;;0;0;0;0;0;212;12,83146067;17:00 - 18:00;2,434782609;;2;4,075757576;5,474358974;4,702380952;2,130434783
35b8f2c2fed5f5bbbb56e2c1e4bc;3,43434E+63;6,13637E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;0,727272727;0,272727273;0;0;0;48;2,013513514;18:00 - 19:00;1,111111111;1,066666667;1;1;1,055555556;1,282051282;1,275862069
35c8b193e89d41c7bd5e0b1eb2a8;3,86463E+63;6,43234E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;0;0;1;0;0;0;0;0;;;;;;;;;
35ce5edf5653f2cdb40109e908c5;3,33234E+63;3,53565E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;416;8,522727273;22:00 - 23:00;2;1;;1,294117647;3,226190476;3,882352941;1,890909091
35d67dfe7159fed8ff9b71109f73;3,33963E+63;3,33832E+63;3,13234E+63;5611203;Lanchonetes, casas de chá, de sucos e similares;0;0;0,44400527;0,55599473;0;0;0;204;7,813186813; 0:00 -  1:00;7,813186813;7,813186813;;;;;
35de3ccb0b4b3de12303e5acfccf;3,13037E+63;6,16264E+63;6,13965E+63;4731800;Comércio varejista de combustíveis para veículos automotores;;;;;;;;92;2,276315789;23:00 - 24:00;1,333333333;;1,1;1,260869565;1,272727273;1,393939394;1,5
360f0d95494633cb235464025af7;3,33964E+63;3,13232E+63;3,13234E+63;1053800;Fabricação de sorvetes e outros gelados comestíveis;0;0;0,311944719;0,688055281;0;0;0;139;5,853932584; 0:00 -  1:00;5,853932584;5,853932584;;;;;
362e23b33ba105ed00673bf299e8;6,46664E+63;6,26665E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0,429808493;0,570191507;0;0;0;237;21,72222222; 0:00 -  1:00;21,72222222;21,72222222;;;;;
36a90bd73d7de005270b0681ec62;3,5634E+63;6,5363E+63;3,13234E+63;5611201;Restaurantes e similares;0;0;0;0;0;1;0;87;8,977777778; 0:00 -  1:00;8,977777778;8,977777778;;;;;
36ecf09feb40a5eb2cd47eed59bd;3,53466E+63;3,76236E+63;3,13035E+63;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;0;;0;0;0;0;0;409;10,94285714;16:00 - 17:00;2,40625;;;2,875;3,890625;5,545454545;1,473684211
